movie_id,language,abbrevation
23116,Français,fr
23116,Español,es
60306,English,en
21469,English,en
5937,Deutsch,de
5937,English,en
5937,日本語,ja
5937,普通话,zh
5937,广州话 / 廣州話,cn
5937,Український,uk
38931,English,en
3107,日本語,ja
131880,English,en
145154,English,en
43692,English,en
42889,English,en
42889,Français,fr
252059,Polski,pl
57276,Hrvatski,hr
57276,English,en
57276,Français,fr
57276,Deutsch,de
57276,Italiano,it
57276,한국어/조선말,ko
57276,Português,pt
57276,Pусский,ru
57276,Español,es
79649,English,en
87349,English,en
47489,Français,fr
29382,English,en
17367,Français,fr
49950,English,en
11226,Italiano,it
84237,日本語,ja
25672,English,en
42506,한국어/조선말,ko
80560,English,en
53413,Português,pt
43616,Français,fr
122709,English,en
78789,Français,fr
58529,English,en
58529,Deutsch,de
58529,Magyar,hu
104505,Français,fr
83230,Português,pt
3962,Deutsch,de
142712,English,en
142712,Deutsch,de
55700,Português,pt
80799,Français,fr
80799,Deutsch,de
10420,Hrvatski,hr
10420,Deutsch,de
44945,English,en
15543,English,en
85670,English,en
113653,svenska,sv
97211,svenska,sv
44221,English,en
83345,Català,ca
83345,Español,es
57059,Nederlands,nl
57059,Polski,pl
74183,suomi,fi
51170,English,en
60164,English,en
41504,Français,fr
38850,English,en
37206,English,en
83587,English,en
76171,English,en
140995,English,en
42571,Italiano,it
42571,Español,es
45033,Deutsch,de
44223,English,en
44223,Deutsch,de
59678,English,en
59468,Français,fr
59468,English,en
59468,Español,es
51533,普通话,zh
46221,English,en
33203,English,en
37665,English,en
80027,English,en
25738,English,en
39834,English,en
49444,English,en
34184,English,en
100420,English,en
44443,English,en
49538,Deutsch,de
49538,English,en
49538,Español,es
49538,Français,fr
49538,Pусский,ru
49020,English,en
50507,广州话 / 廣州話,cn
50507,English,en
43497,English,en
38417,English,en
104439,English,en
120977,English,en
43489,English,en
52505,English,en
25541,Dansk,da
70862,English,en
48996,svenska,sv
21616,Español,es
45658,English,en
127818,English,en
41827,English,en
55347,English,en
55347,Français,fr
37686,English,en
41382,English,en
45675,English,en
52918,العربية,ar
79072,Deutsch,de
43765,فارسی,fa
103203,Français,fr
103203,Wolof,wo
78400,Deutsch,de
126108,Français,fr
246882,Română,ro
61475,日本語,ja
84823,Français,fr
34835,English,en
140007,Français,fr
222600,Español,es
185579,No Language,xx
29877,English,en
37523,Türkçe,tr
44104,Español,es
44104,العربية,ar
44104,English,en
44104,עִבְרִית,he
44104,Italiano,it
13137,English,en
56231,Italiano,it
47171,English,en
58446,English,en
144560,suomi,fi
44219,English,en
19963,Français,fr
105981,English,en
89688,Español,es
44912,English,en
15766,日本語,ja
57536,Català,ca
57536,English,en
57536,Español,es
56272,English,en
13378,English,en
36784,Nederlands,nl
112422,English,en
64566,English,en
58224,English,en
52449,English,en
35688,English,en
148675,English,en
148675,Español,es
131504,English,en
80941,English,en
74088,English,en
94241,English,en
45239,English,en
38356,English,en
59861,English,en
57771,English,en
38319,English,en
291164,English,en
47386,English,en
47386,Deutsch,de
97831,English,en
175035,English,en
43188,English,en
95854,English,en
80086,English,en
126777,English,en
60062,English,en
14552,English,en
59111,English,en
44991,English,en
330152,English,en
108213,English,en
107973,English,en
64854,English,en
62382,Italiano,it
18928,Italiano,it
61033,English,en
23190,English,en
65034,English,en
61546,English,en
125233,English,en
85430,English,en
55502,suomi,fi
32934,Español,es
1736,Deutsch,de
91150,日本語,ja
126516,日本語,ja
18125,English,en
42150,Italiano,it
366044,Deutsch,de
147846,English,en
27358,English,en
22907,English,en
53256,English,en
53256,Deutsch,de
59065,English,en
41593,Italiano,it
12840,Français,fr
169842,English,en
55756,suomi,fi
55759,suomi,fi
114514,English,en
126517,日本語,ja
12513,Français,fr
73884,广州话 / 廣州話,cn
60302,English,en
52605,English,en
38317,English,en
51540,English,en
41360,English,en
65509,English,en
49013,English,en
49013,日本語,ja
49013,Italiano,it
49013,Français,fr
96394,English,en
25867,हिन्दी,hi
58257,English,en
72449,English,en
63197,English,en
66113,English,en
52239,English,en
30645,English,en
45215,English,en
45657,English,en
48627,Français,fr
48627,English,en
63144,English,en
109258,English,en
109251,English,en
29577,English,en
83989,English,en
83989,Italiano,it
83989,Español,es
24792,English,en
44990,English,en
26699,English,en
45014,English,en
45014,Español,es
20055,English,en
61537,English,en
19434,English,en
37560,English,en
57965,Italiano,it
86262,한국어/조선말,ko
39840,Română,ro
37832,Français,fr
61814,Français,fr
52188,Türkçe,tr
45690,svenska,sv
12432,Italiano,it
1482,English,en
40047,English,en
98060,Italiano,it
63297,English,en
68200,English,en
94725,English,en
95482,한국어/조선말,ko
67236,Français,fr
67236,Português,pt
262296,English,en
262296,Français,fr
288153,Polski,pl
35954,English,en
35954,Français,fr
35954,Español,es
42516,Deutsch,de
42516,Magyar,hu
32691,Français,fr
54690,한국어/조선말,ko
37189,Français,fr
177697,Deutsch,de
96105,English,en
109048,ภาษาไทย,th
21959,日本語,ja
68029,English,en
68029,हिन्दी,hi
60897,English,en
67109,English,en
67109,हिन्दी,hi
38645,English,en
49594,English,en
118116,Español,es
295560,English,en
44480,English,en
44480,Deutsch,de
71982,English,en
84922,English,en
59860,English,en
55895,English,en
4641,English,en
16900,English,en
66195,English,en
12445,English,en
65058,English,en
64690,English,en
53404,English,en
53404,Français,fr
53404,日本語,ja
60899,svenska,sv
33765,English,en
33765,Deutsch,de
58882,普通话,zh
58882,English,en
1771,Français,fr
1771,Norsk,no
1771,English,en
27984,English,en
41872,English,en
50646,English,en
80613,English,en
72447,English,en
72447,Português,pt
72447,Español,es
134168,English,en
100010,English,en
142876,English,en
115425,English,en
115425,Français,fr
115425,Español,es
51828,English,en
62522,English,en
63287,English,en
63287,Español,es
27588,Français,fr
27588,Deutsch,de
404479,suomi,fi
74946,English,en
62749,English,en
45801,Deutsch,de
45801,English,en
85367,English,en
67913,Gaeilge,ga
67913,English,en
66942,English,en
66942,Português,pt
59115,English,en
62106,English,en
72558,Íslenska,is
51162,English,en
55632,English,en
65599,English,en
91891,English,en
58897,Türkçe,tr
28480,Deutsch,de
8897,Français,fr
56653,Français,fr
59566,English,en
30873,English,en
54540,Nederlands,nl
54540,English,en
54540,Deutsch,de
42463,Français,fr
42481,Deutsch,de
8888,Deutsch,de
46772,Magyar,hu
47251,Italiano,it
86655,English,en
31303,Français,fr
28039,普通话,zh
46995,English,en
60785,广州话 / 廣州話,cn
230680,Deutsch,de
57389,Italiano,it
26242,English,en
26242,Français,fr
26242,Deutsch,de
65016,Français,fr
13931,English,en
63736,English,en
94716,English,en
41513,English,en
48453,Español,es
48612,English,en
51765,English,en
43935,English,en
43935,Türkçe,tr
12446,Français,fr
17086,English,en
50544,English,en
51735,English,en
51735,Deutsch,de
51735,ελληνικά,el
51735,Pусский,ru
107246,English,en
107246,Français,fr
50072,English,en
68412,English,en
69794,English,en
70192,English,en
111678,English,en
50004,Español,es
20268,Português,pt
68174,English,en
68174,Deutsch,de
49847,English,en
22093,Español,es
12819,English,en
85640,English,en
121903,English,en
83105,English,en
33927,English,en
33927,Español,es
92311,Français,fr
92311,English,en
43792,English,en
76382,English,en
47854,广州话 / 廣州話,cn
47854,English,en
47854,日本語,ja
138341,English,en
126922,English,en
55846,English,en
189005,English,en
13254,English,en
117401,English,en
44257,English,en
54384,Português,pt
67404,Română,ro
57403,English,en
57403,Français,fr
57403,Português,pt
86261,한국어/조선말,ko
90511,Español,es
90511,English,en
45839,English,en
19178,Français,fr
19178,Deutsch,de
128395,Français,fr
128395,Wolof,wo
45765,Deutsch,de
45765,Español,es
88562,日本語,ja
24923,English,en
91208,English,en
57361,한국어/조선말,ko
57361,普通话,zh
95956,English,en
46920,Italiano,it
36956,Français,fr
36956,Italiano,it
43338,Español,es
51851,Français,fr
54326,普通话,zh
191060,Nederlands,nl
38937,English,en
8462,No Language,xx
35008,Français,fr
47855,English,en
47855,Italiano,it
47855,Pусский,ru
47855,Español,es
47324,العربية,ar
51010,Polski,pl
56810,Español,es
77546,English,en
14688,Français,fr
59968,English,en
105158,No Language,xx
38638,English,en
63849,Deutsch,de
63849,Türkçe,tr
11110,עִבְרִית,he
65673,English,en
78381,English,en
39806,English,en
54220,English,en
209802,English,en
51620,English,en
53146,Deutsch,de
53146,עִבְרִית,he
13070,English,en
70821,English,en
70342,English,en
52350,Français,fr
63943,English,en
63943,ਪੰਜਾਬੀ,pa
25894,العربية,ar
25894,English,en
25894,Français,fr
25894,Deutsch,de
120932,English,en
61791,English,en
51993,English,en
101653,English,en
133781,English,en
64318,English,en
29399,English,en
35257,English,en
28793,English,en
26479,English,en
92465,suomi,fi
92465,svenska,sv
120995,,yi
49520,English,en
46558,Español,es
29496,Deutsch,de
29496,Español,es
50014,English,en
62206,English,en
62206,Deutsch,de
62206,Español,es
56697,Norsk,no
52991,English,en
81829,English,en
185197,English,en
104602,English,en
80771,English,en
67675,English,en
46584,Deutsch,de
46584,Français,fr
46584,Pусский,ru
46584,עִבְרִית,he
46584,English,en
11604,English,en
11604,Français,fr
11604,Polski,pl
11604,Pусский,ru
111623,English,en
90395,English,en
59435,English,en
56832,日本語,ja
36242,日本語,ja
41387,广州话 / 廣州話,cn
52846,English,en
50722,Deutsch,de
82688,Català,ca
82688,English,en
82688,Français,fr
39413,Français,fr
9295,Deutsch,de
55779,English,en
55779,广州话 / 廣州話,cn
51384,Deutsch,de
60309,English,en
55465,English,en
35030,English,en
31398,Română,ro
43120,English,en
38774,English,en
29484,English,en
88271,日本語,ja
40794,Italiano,it
62385,日本語,ja
162453,қазақ,kk
42973,English,en
42973,Français,fr
77922,English,en
47261,Português,pt
47261,Español,es
56288,English,en
73930,Português,pt
117412,日本語,ja
98635,日本語,ja
111960,English,en
42692,Dansk,da
42692,svenska,sv
64964,Magyar,hu
46998,Deutsch,de
46998,ελληνικά,el
46261,English,en
58151,English,en
55420,English,en
104251,日本語,ja
22857,suomi,fi
60375,suomi,fi
44835,English,en
51370,English,en
49913,Español,es
100776,English,en
21786,Norsk,no
33470,English,en
52015,English,en
58492,English,en
84880,English,en
48289,Pусский,ru
48289,English,en
48289,Deutsch,de
62835,English,en
62835,Español,es
55244,English,en
80382,English,en
43942,English,en
18634,English,en
29491,English,en
109235,English,en
4938,English,en
76121,English,en
63311,Español,es
20441,English,en
20441,Polski,pl
121530,Dansk,da
17974,Italiano,it
59392,English,en
59392,Français,fr
15052,English,en
64832,English,en
40959,English,en
64320,English,en
44750,English,en
37430,English,en
50023,English,en
51588,English,en
57211,English,en
11388,English,en
16335,English,en
52338,English,en
69292,English,en
63721,广州话 / 廣州話,cn
63721,English,en
15425,English,en
53520,English,en
53520,Français,fr
53520,普通话,zh
69765,Français,fr
27986,English,en
63579,English,en
109008,English,en
11248,English,en
11248,Deutsch,de
21141,English,en
52685,English,en
40016,English,en
100794,Italiano,it
17236,English,en
48199,Magyar,hu
73358,English,en
69798,English,en
79775,English,en
246749,Español,es
86751,English,en
54662,English,en
46758,English,en
172149,English,en
39845,English,en
36519,English,en
72711,English,en
54797,Deutsch,de
54797,English,en
54797,ελληνικά,el
48572,English,en
74938,Deutsch,de
74938,Español,es
67532,Français,fr
32859,Français,fr
407,Deutsch,de
407,ελληνικά,el
407,,sh
407,Türkçe,tr
67884,普通话,zh
67884,Español,es
18375,English,en
14215,English,en
55720,English,en
55720,Español,es
25855,ภาษาไทย,th
55246,English,en
58884,English,en
50838,English,en
50838,Français,fr
392884,svenska,sv
72744,English,en
70868,English,en
117478,Italiano,it
98482,English,en
98482,Español,es
95358,English,en
47675,English,en
52278,English,en
106833,English,en
99272,Dansk,da
65055,English,en
65055,Português,pt
51072,Français,fr
39538,English,en
39538,广州话 / 廣州話,cn
39538,普通话,zh
61667,English,en
61667,Français,fr
61667,Deutsch,de
61667,Italiano,it
61667,Latin,la
61667,Polski,pl
61667,Español,es
131764,English,en
23587,English,en
64586,English,en
60225,Español,es
85498,English,en
64639,English,en
60308,English,en
47753,English,en
16092,Español,es
45048,English,en
108844,English,en
72914,English,en
43511,English,en
28373,English,en
73532,Français,fr
73454,English,en
89271,Português,pt
43637,广州话 / 廣州話,cn
61202,English,en
61202,हिन्दी,hi
61202,Español,es
47760,English,en
55785,English,en
55785,Latin,la
68341,日本語,ja
46909,български език,bg
46909,English,en
71689,English,en
31167,English,en
30867,English,en
55847,Français,fr
65317,Italiano,it
103475,English,en
49974,Português,pt
64524,English,en
35125,Deutsch,de
65081,Français,fr
57726,Français,fr
36236,Italiano,it
63327,English,en
63327,Français,fr
61404,Český,cs
61404,Français,fr
61404,Español,es
76684,हिन्दी,hi
32958,Português,pt
45806,Nederlands,nl
45806,English,en
45806,Deutsch,de
45806,Gaeilge,ga
38543,Dansk,da
38543,English,en
38543,Magyar,hu
38543,Latin,la
80241,English,en
66605,English,en
269518,Español,es
81783,English,en
166798,বাংলা,bn
36513,English,en
27881,Deutsch,de
27881,English,en
100033,日本語,ja
18093,English,en
86920,English,en
75865,ελληνικά,el
87063,Português,pt
5473,Nederlands,nl
72049,English,en
55890,English,en
44950,日本語,ja
101772,English,en
101772,Deutsch,de
101772,Italiano,it
154623,Český,cs
13616,English,en
13616,Magyar,hu
13616,Pусский,ru
38437,English,en
132227,Español,es
24428,English,en
82260,,yi
82260,English,en
49517,Français,fr
49517,English,en
49517,Pусский,ru
49517,Magyar,hu
60243,فارسی,fa
48231,English,en
109886,English,en
74525,English,en
42077,English,en
42266,Deutsch,de
42266,English,en
154879,हिन्दी,hi
59440,English,en
85821,English,en
85821,日本語,ja
33555,English,en
33555,Français,fr
125736,English,en
94655,Italiano,it
94655,English,en
106825,English,en
10316,English,en
65283,Français,fr
65283,Español,es
91961,English,en
95949,English,en
84299,English,en
74725,svenska,sv
74725,English,en
49021,English,en
38743,English,en
37822,हिन्दी,hi
52058,English,en
58699,English,en
40807,English,en
39517,English,en
52837,English,en
41800,English,en
85916,English,en
81401,Deutsch,de
81401,Magyar,hu
63375,Pусский,ru
74879,Türkçe,tr
74643,Français,fr
17658,Français,fr
57714,Français,fr
105757,English,en
105757,Deutsch,de
13687,English,en
72419,Deutsch,de
71905,English,en
114060,Deutsch,de
114060,English,en
39861,English,en
123723,Français,fr
115596,日本語,ja
59852,English,en
85743,svenska,sv
100784,Pусский,ru
