movie_id,cast_id,actor
52239,1003,"Joan Crawford"
45215,12,"John Carradine"
45215,15,"Ward Bond"
48627,7,"Cary Grant"
48627,11,"Irving Bacon"
37832,5,"Gérard Depardieu"
40047,2,"Shelley Winters"
94725,2,"Danny Glover"
35954,28,"Gino Corrado"
295560,0,"Morgan Freeman"
295560,3,"Clint Eastwood"
295560,8,"Gene Hackman"
295560,27,"Meryl Streep"
295560,28,"Donald Sutherland"
295560,30,"Rip Torn"
295560,34,"Forest Whitaker"
71982,4,"Ned Beatty"
71982,5,"Randy Quaid"
12445,13,"Jim Broadbent"
12445,63,"John Hurt"
12445,66,"Michael Gambon"
64690,9,"Ron Perlman"
60899,10,"Max von Sydow"
1771,8,"Samuel L. Jackson"
1771,10,"Stanley Tucci"
27984,10,"Dick Miller"
50646,4,"Julianne Moore"
50646,8,"Kevin Bacon"
115425,8,"Anthony Quinn"
51828,20,"Tom Arnold"
74946,10,"James Earl Jones"
74946,13,"Forest Whitaker"
85367,2,"Edward G. Robinson"
67913,20,"Mark Strong"
51162,1004,"Jim Cummings"
51162,1014,"John Cleese"
59566,9,"J. Carrol Naish"
13931,9,"John Goodman"
41513,53,"Frank Welker"
48612,1,"Kirk Douglas"
51765,4,"Harry Dean Stanton"
43935,7,"Peter Stormare"
50544,9,"Woody Harrelson"
50544,13,"Richard Jenkins"
51735,5,"Willem Dafoe"
107246,5,"Harvey Keitel"
50072,8,"Barbara Stanwyck"
69794,1007,"Peter Stormare"
70192,5,"Raymond Burr"
111678,2,"Paul Newman"
111678,14,"Bess Flowers"
12819,10,"Dennis Hopper"
12819,12,"Danny Glover"
85640,10,"Joan Crawford"
83105,1,"Nicolas Cage"
83105,3,"Christopher Plummer"
33927,2,"Nicolas Cage"
43792,5,"Lionel Barrymore"
43792,16,"Reginald Owen"
43792,18,"Bess Flowers"
76382,24,"Bess Flowers"
138341,23,"Humphrey Bogart"
138341,31,"J. Carrol Naish"
126922,12,"Irving Bacon"
44257,2,"Nicolas Cage"
95956,5,"Lionel Barrymore"
78381,10,"Val Kilmer"
78381,11,"Bruce Dern"
51620,7,"Sean Bean"
51620,8,"Danny Trejo"
51620,9,"Ving Rhames"
25894,1,"Joan Crawford"
25894,5,"Reginald Owen"
120932,5,"Keenan Wynn"
61791,1,"James Franco"
61791,36,"Brian Cox"
51993,1001,"John C. Reilly"
133781,3,"Charles Durning"
64318,7,"Mickey Rooney"
35257,3,"Nicolas Cage"
35257,5,"Michael Gambon"
49520,7,"Alan Arkin"
80771,15,"Irving Bacon"
111623,14,"Bess Flowers"
59435,1003,"J.K. Simmons"
39413,1,"Gérard Depardieu"
60309,14,"Tom Wilkinson"
55465,1021,"Danny Trejo"
55465,1049,"Richard Riehle"
56288,6,"Danny Trejo"
56288,7,"Antonio Banderas"
46998,1,"Billy Zane"
48289,6,"Helen Mirren"
48289,13,"Tom Wilkinson"
421510,3,"Harvey Keitel"
76121,9,"Edward G. Robinson"
63311,1,"Antonio Banderas"
20441,6,"Richard Riehle"
15052,1,"Alfred Molina"
64832,1001,"James Franco"
37430,7,"Ron Perlman"
37430,145,"Morgan Freeman"
52338,8,"Richard Jenkins"
15425,22,"Michael Madsen"
27986,20,"John Carradine"
11248,1,"Rutger Hauer"
11248,27,"Michael Shannon"
73358,5,"Bill Nighy"
73358,6,"Michael Gambon"
79775,1,"Anthony Quinn"
39845,3,"Helen Mirren"
36519,12,"Ray Milland"
54797,24,"Christopher Lee"
48572,4,"John Goodman"
48572,11,"Kevin Pollak"
39538,7,"Laurence Fishburne"
23587,1,"Robert Forster"
64639,8,"James Woods"
28373,2,"George Sanders"
28373,4,"Vincent Price"
31167,13,"Paul Guilfoyle"
103475,9,"Laurence Fishburne"
36236,8,"Clint Eastwood"
38543,7,"Paul Giamatti"
38543,8,"Brian Cox"
72049,1,"Rutger Hauer"
38437,18,"Ray Milland"
24428,46,"Robert Downey Jr."
24428,41,"Stellan Skarsgård"
24428,36,"Samuel L. Jackson"
24428,53,"Harry Dean Stanton"
49517,18,"John Hurt"
49517,11,"Mark Strong"
74525,19,"Raymond Burr"
74525,23,"Bess Flowers"
74525,25,"James Flavin"
42266,5,"Michael Caine"
59440,5,"Nick Nolte"
10316,9,"Paul Giamatti"
95949,2,"Mickey Rooney"
84299,8,"Irving Bacon"
84299,19,"Paul Fix"
49021,11,"Robert De Niro"
52837,5,"Donald Pleasence"
74643,8,"John Goodman"
74643,19,"Malcolm McDowell"
39861,2,"Peter Cushing"
47182,2,"Vincent Price"
64720,3,"Michael Shannon"
125039,2,"Catherine Deneuve"
56401,2,"J.K. Simmons"
69722,4,"Kris Kristofferson"
69722,6,"Rip Torn"
61645,26,"Bess Flowers"
218389,3,"Henry Fonda"
52847,5,"J. Carrol Naish"
68817,5,"Dennis Quaid"
71859,2,"John C. Reilly"
70009,3,"Ray Liotta"
70009,4,"Christian Slater"
70009,5,"Ving Rhames"
10005,17,"Keith David"
62728,5,"Helen Mirren"
62728,6,"John Hurt"
72113,7,"John C. Reilly"
50839,35,"Stanley Tucci"
45156,10,"Kathy Bates"
45156,13,"Whoopi Goldberg"
3966,23,"Bess Flowers"
59965,4,"Alfred Molina"
59965,8,"Sigourney Weaver"
59965,84,"Dermot Mulroney"
53487,7,"Harry Dean Stanton"
83354,10,"John Carradine"
22819,4,"Tom Sizemore"
94623,2,"Orson Welles"
94623,5,"Henry Fonda"
94623,8,"James Stewart"
94623,7,"John Wayne"
94623,10,"Clint Eastwood"
27642,10,"Dennis Hopper"
47342,4,"George Kennedy"
69735,13,"Jeff Bennett"
69735,16,"Grey Griffin"
45610,14,"Michael Shannon"
61891,7,"Vanessa Redgrave"
70196,2,"Brian Cox"
79031,2,"Gérard Depardieu"
72494,17,"Donald Sutherland"
69217,4,"Randy Quaid"
42605,1,"Anthony Hopkins"
88794,27,"Dermot Mulroney"
73499,9,"Martin Sheen"
49411,1,"Paul Newman"
49411,6,"Cloris Leachman"
60387,4,"Mickey Rooney"
74536,8,"Ray Liotta"
44826,4,"Ben Kingsley"
44826,7,"Christopher Lee"
70578,3,"Nicolas Cage"
37958,6,"John Hurt"
185292,2,"John Wayne"
26738,6,"Steve Buscemi"
26738,12,"John Leguizamo"
70586,4,"Bruce Willis"
70586,7,"James Remar"
61985,2,"John Wayne"
72875,13,"Danny Glover"
60422,10,"George Kennedy"
55292,1,"Jackie Chan"
43252,12,"Vincent Price"
43252,17,"John Carradine"
43252,18,"Dennis Hopper"
48014,1,"Peter Cushing"
48014,3,"Donald Pleasence"
11403,2,"William Hurt"
125249,10,"J. Carrol Naish"
65057,8,"Robert Forster"
64328,11,"Mickey Rooney"
64328,17,"Alan Arkin"
107327,4,"Malcolm McDowell"
64983,3,"Gérard Depardieu"
23514,6,"Richard Jenkins"
89086,36,"Joseph Crehan"
22165,1,"Ving Rhames"
178452,33,"Bess Flowers"
85677,20,"Bess Flowers"
38407,4,"John Cusack"
221346,11,"Bess Flowers"
173456,1,"Barbara Stanwyck"
39463,2,"Bill Nighy"
30618,6,"Woody Harrelson"
30618,7,"Ron Perlman"
29879,3,"Lionel Barrymore"
64685,1,"Tom Hanks"
64685,10,"Max von Sydow"
64685,3,"John Goodman"
28118,5,"John Hurt"
28118,6,"Tom Wilkinson"
45708,9,"Clint Howard"
79887,1,"Henry Fonda"
75622,2,"Woody Harrelson"
75622,3,"Steve Buscemi"
75622,24,"Sigourney Weaver"
75622,25,"Ned Beatty"
65759,4,"Robin Williams"
51052,1,"Bill Nighy"
51052,4,"Jim Broadbent"
80555,4,"Christopher Plummer"
80046,1,"James Caan"
182129,2,"Helen Mirren"
85639,5,"Ernest Borgnine"
85639,13,"Irving Bacon"
57585,1,"Kevin Bacon"
91550,5,"Danny Trejo"
70074,4,"Sylvester Stallone"
70074,8,"Christian Slater"
76163,2,"Sylvester Stallone"
76163,10,"Dolph Lundgren"
76163,3,"Bruce Willis"
46020,8,"Eric Roberts"
111607,10,"J. Carrol Naish"
70160,38,"Woody Harrelson"
70160,36,"Stanley Tucci"
70160,46,"Donald Sutherland"
49026,8,"Michael Caine"
49026,7,"Morgan Freeman"
49026,47,"Liam Neeson"
49040,14,"David Strathairn"
58574,1,"Robert Downey Jr."
278822,3,"David Strathairn"
101173,11,"Vanessa Redgrave"
101173,13,"Brian Cox"
39287,10,"Keenan Wynn"
61896,2,"Morgan Freeman"
57157,60,"J.K. Simmons"
62838,3,"Robert De Niro"
56292,11,"Ving Rhames"
56292,20,"Tom Wilkinson"
65754,6,"Christopher Plummer"
65754,3,"Stellan Skarsgård"
51995,5,"Ed Harris"
82203,3,"Ray Milland"
25688,5,"Raymond Burr"
25915,27,"James Flavin"
58192,2,"Lionel Barrymore"
52359,5,"Cary Grant"
75315,14,"Joseph Crehan"
75315,34,"James Flavin"
24833,22,"Christopher Lloyd"
59006,4,"Danny DeVito"
59006,7,"Robert Forster"
118955,9,"Shelley Winters"
118955,20,"Cloris Leachman"
72997,20,"Boris Karloff"
50393,9,"Jackie Chan"
50393,2,"Dustin Hoffman"
77866,7,"J.K. Simmons"
78461,3,"Dennis Quaid"
75301,4,"Whoopi Goldberg"
112655,1,"John Wayne"
63574,5,"Kris Kristofferson"
184795,3,"James Mason"
184795,4,"Vanessa Redgrave"
62837,10,"Morgan Freeman"
62837,4,"Kris Kristofferson"
71688,2,"Meryl Streep"
71688,5,"Jim Broadbent"
39072,11,"Rip Torn"
15346,2,"Charles Durning"
15346,4,"Bruce Dern"
79465,5,"Michael Madsen"
57829,1,"Rutger Hauer"
42157,6,"Rip Torn"
57353,2,"Christopher McDonald"
75174,4,"Liam Neeson"
75174,5,"Dermot Mulroney"
49527,5,"Ed Harris"
124210,10,"Rip Torn"
72313,7,"Raymond Burr"
60938,13,"Peter Cushing"
70435,9,"Antonio Banderas"
26283,4,"Vincent Price"
260064,12,"Shelley Winters"
94741,5,"Anthony Quinn"
94741,7,"Robert Forster"
65760,1004,"Vanessa Redgrave"
65760,1006,"David Strathairn"
75579,1,"Patrick Stewart"
15044,6,"Jim Broadbent"
32831,2,"Shelley Winters"
42990,18,"Bess Flowers"
74998,3,"Nicolas Cage"
28512,2,"Rutger Hauer"
57190,5,"Billy Zane"
54054,4,"John Leguizamo"
35663,3,"John Carradine"
130900,18,"Bess Flowers"
78698,6,"Dermot Mulroney"
122515,3,"Ned Beatty"
101520,2,"Clint Eastwood"
76142,5,"Kirk Douglas"
76142,7,"Charlton Heston"
118911,5,"Michael Caine"
118911,13,"George Kennedy"
42457,1,"Anthony Hopkins"
72570,1003,"Sam Neill"
108222,49,"James Flavin"
108222,50,"Bess Flowers"
73700,6,"Peter Stormare"
72545,19,"Michael Caine"
79940,6,"John C. Reilly"
79940,25,"Jeff Goldblum"
84259,1,"Jeff Bridges"
84259,2,"Alan Arkin"
84259,8,"Donald Pleasence"
110603,12,"John Carradine"
110603,39,"Gino Corrado"
81111,1,"Cary Grant"
70954,2,"Willem Dafoe"
70954,3,"Sam Neill"
71676,5,"Nicolas Cage"
21634,3,"Sigourney Weaver"
80030,9,"John George"
26397,12,"Morgan Freeman"
26397,23,"Laurence Fishburne"
59045,6,"Orson Welles"
70876,3,"Robert Duvall"
29694,17,"Joss Ackland"
71254,14,"Samuel L. Jackson"
71254,7,"James Remar"
202941,9,"Paul Fix"
25831,12,"Frank Welker"
77076,10,"Vincent Price"
73723,9,"Danny DeVito"
73723,24,"Stephen Tobolowsky"
73937,10,"Kevin Pollak"
18705,4,"John Carradine"
18705,5,"George Sanders"
49529,3,"Willem Dafoe"
49529,2,"Mark Strong"
196784,13,"Paul Fix"
74387,4,"Liev Schreiber"
3051,6,"Donald Pleasence"
45595,5,"Willem Dafoe"
45595,6,"Vanessa Redgrave"
91010,4,"Julianne Moore"
91010,5,"Woody Harrelson"
91010,6,"Ed Harris"
82532,5,"Susan Sarandon"
81796,15,"Peter Stormare"
52826,5,"Dan Aykroyd"
52826,1,"Bill Murray"
45273,1,"Michael Madsen"
56591,1004,"Robert De Niro"
56591,1021,"Bruce Dern"
48038,6,"William H. Macy"
94204,1002,"Samuel L. Jackson"
57165,3,"Liam Neeson"
57165,7,"Bill Nighy"
74308,18,"James Caan"
86820,2,"Willem Dafoe"
10679,9,"Udo Kier"
22970,4,"Richard Jenkins"
22970,20,"Sigourney Weaver"
87098,3,"Ben Kingsley"
80432,1,"Eric Roberts"
80432,2,"Peter Stormare"
70436,3,"John Cusack"
70436,31,"Michael Shannon"
54271,1,"Antonio Banderas"
62764,26,"Sean Bean"
62764,44,"Frank Welker"
44833,9,"Liam Neeson"
28715,7,"Vincent Price"
28715,8,"Peter Cushing"
74534,2,"Bill Nighy"
74534,4,"Tom Wilkinson"
73211,10,"Stellan Skarsgård"
86975,5,"Ned Beatty"
319656,16,"James Mason"
37329,1,"Vincent Price"
61410,1003,"John Cleese"
68752,1,"Martin Sheen"
17347,8,"Rutger Hauer"
284694,3,"John Heard"
73563,1005,"Kris Kristofferson"
73563,1009,"Keith David"
28238,2,"Patrick Stewart"
162284,4,"Lionel Barrymore"
62213,23,"Christopher Lee"
62213,29,"Michael Shannon"
92000,5,"Kevin Pollak"
92493,1021,"Brian Cox"
84496,8,"George Kennedy"
76493,10,"John C. Reilly"
76493,21,"Ben Kingsley"
93084,5,"Udo Kier"
76011,17,"Bess Flowers"
109016,14,"Irving Bacon"
109016,17,"Charles Lane"
109016,18,"Joseph Crehan"
161460,3,"Charles Bronson"
111839,17,"Robert Duvall"
111839,21,"David Strathairn"
94363,12,"Alec Baldwin"
77084,3,"Danny Glover"
36334,8,"Humphrey Bogart"
12645,7,"Dermot Mulroney"
106020,2,"Donald Pleasence"
50647,36,"Ray Liotta"
85293,1,"Joan Crawford"
43598,3,"Barbara Stanwyck"
83666,25,"Bruce Willis"
83666,27,"Bill Murray"
83666,33,"Harvey Keitel"
103269,24,"Grey Griffin"
80389,1002,"Peter Stormare"
50601,3,"Val Kilmer"
79995,7,"William Hurt"
83723,2,"Ned Beatty"
49014,8,"Paul Giamatti"
68472,4,"Danny Trejo"
48210,5,"Marcello Mastroianni"
13313,11,"Frank Welker"
13313,12,"Jeff Bennett"
13313,13,"Jim Cummings"
13761,2,"Jim Cummings"
13761,14,"Billy Zane"
13761,15,"Jeff Bennett"
76494,11,"Dennis Quaid"
81836,7,"Alec Baldwin"
42621,3,"Paul Newman"
81115,1002,"Cary Grant"
173891,7,"Bess Flowers"
80585,7,"Alec Baldwin"
80585,17,"Paul Giamatti"
88005,11,"Martin Sheen"
48747,2,"Michael Caine"
48747,4,"Joss Ackland"
72105,27,"Patrick Stewart"
83770,9,"Steve Buscemi"
50590,5,"Richard Jenkins"
95516,1,"Sean Bean"
1930,54,"Martin Sheen"
57800,3,"John Leguizamo"
57800,48,"Patrick Stewart"
46223,8,"Joss Ackland"
208988,3,"Keith David"
208988,4,"Tom Hanks"
208988,7,"Samuel L. Jackson"
208988,15,"Tom Hanks"
66025,2,"Danny Glover"
5965,14,"Rutger Hauer"
59706,5,"Boris Karloff"
103370,17,"Tom Arnold"
32050,2,"Michael Caine"
32050,5,"Donald Pleasence"
32050,9,"Joss Ackland"
51794,3,"Danny Glover"
83191,6,"Donald Sutherland"
57215,8,"Bruce Dern"
78571,2,"Robert De Niro"
78571,3,"Julianne Moore"
101325,1005,"Alfred Molina"
16716,8,"Patrick Stewart"
103332,6,"Antonio Banderas"
64635,5,"Bill Nighy"
16130,1,"John Wayne"
16130,3,"Dustin Hoffman"
16130,7,"Paul Newman"
16130,9,"James Stewart"
16130,10,"Orson Welles"
16130,15,"Henry Fonda"
16130,16,"Burt Lancaster"
16130,18,"Robert Mitchum"
16130,19,"Charles Bronson"
35402,12,"Dolph Lundgren"
80410,1,"Dolph Lundgren"
68143,10,"Joseph Crehan"
102630,11,"Dolph Lundgren"
122924,4,"Dolph Lundgren"
59296,11,"Christopher Lloyd"
13676,10,"Jim Cummings"
13676,24,"Grey Griffin"
13676,15,"Jeff Bennett"
58383,2,"Rod Steiger"
77953,20,"Dan Aykroyd"
77953,21,"Brian Cox"
82696,13,"Meryl Streep"
79771,9,"Richard Riehle"
79771,17,"Eric Roberts"
79771,26,"Lin Shaye"
34800,1,"Jackie Chan"
21537,1,"Jackie Chan"
93188,6,"Catherine Deneuve"
38034,2,"Jackie Chan"
77174,5,"John Goodman"
40572,1,"Jackie Chan"
109513,18,"Tom Arnold"
73846,3,"Dermot Mulroney"
14128,19,"Frank Welker"
83384,16,"Christopher Walken"
49526,3,"Michael Shannon"
30785,10,"Dick Miller"
71864,15,"M. Emmet Walsh"
71668,6,"Christopher Lloyd"
71668,7,"Ving Rhames"
202043,1,"Helen Mirren"
202043,3,"Michael Shannon"
202043,10,"Mark Strong"
216035,1,"Helen Mirren"
263946,2,"Helen Mirren"
263947,2,"Helen Mirren"
263947,7,"Mark Strong"
215999,1,"Helen Mirren"
27349,4,"Robert Duvall"
83686,7,"Dennis Quaid"
83686,10,"J.K. Simmons"
27146,4,"Donald Pleasence"
77948,31,"Sigourney Weaver"
77948,12,"Bruce Willis"
112090,16,"Max von Sydow"
37661,7,"Joss Ackland"
67166,5,"Jim Cummings"
59967,4,"Bruce Willis"
87428,5,"Susan Sarandon"
87428,11,"James Caan"
126278,2,"Christopher Lee"
84329,5,"Susan Sarandon"
87825,15,"Clint Eastwood"
87825,16,"John Goodman"
88075,22,"Bess Flowers"
89455,11,"Anthony Hopkins"
43599,21,"Charles Lane"
191600,0,"Robert Mitchum"
191600,2,"Paul Newman"
191600,6,"Michael Caine"
60599,4,"Susan Sarandon"
53909,1006,"Stellan Skarsgård"
19823,1,"Christian Slater"
122930,5,"Val Kilmer"
122930,6,"Ray Liotta"
52432,13,"Alan Hale"
68663,1003,"Kathy Bates"
68663,1009,"Stellan Skarsgård"
51996,1003,"Alan Arkin"
75638,3,"Sigourney Weaver"
75638,1,"Robert De Niro"
81830,1,"Sylvester Stallone"
81830,6,"Dolph Lundgren"
82675,11,"Liam Neeson"
82390,5,"John Cusack"
101803,4,"Kris Kristofferson"
223195,1,"Christopher Plummer"
104557,2,"Buster Keaton"
101731,5,"Morgan Freeman"
101731,19,"Kevin Pollak"
142585,5,"Martin Sheen"
15936,2,"Danny DeVito"
41996,12,"James Mason"
84577,4,"Val Kilmer"
84577,5,"Ving Rhames"
134738,1,"Christopher Walken"
53898,4,"Orson Welles"
170517,4,"Roddy McDowall"
91250,5,"Alec Baldwin"
38753,5,"Bill Murray"
102639,11,"Ed Harris"
76492,3,"Steve Buscemi"
110354,32,"Keanu Reeves"
69778,43,"Lin Shaye"
283101,2,"John Hurt"
288421,7,"Samuel L. Jackson"
288421,13,"John Turturro"
16387,1,"Peter Cushing"
33390,20,"John George"
33391,6,"Ray Milland"
39062,8,"Alan Arkin"
68734,6,"Alan Arkin"
68734,5,"John Goodman"
86838,4,"Woody Harrelson"
86838,7,"Christopher Walken"
86838,22,"Harry Dean Stanton"
84306,4,"Richard Jenkins"
39779,11,"Anthony Quinn"
75736,3,"Bruce Willis"
75736,7,"Forest Whitaker"
75736,8,"Brad Dourif"
122928,3,"James Franco"
99770,5,"Gérard Depardieu"
99770,8,"Catherine Deneuve"
106016,2,"Robert Mitchum"
59897,7,"Christopher McDonald"
86759,12,"Lin Shaye"
6078,10,"John Cleese"
6078,14,"Joss Ackland"
75244,14,"Christopher Lee"
48770,3,"Sean Bean"
94104,4,"Ron Perlman"
83542,1,"Tom Hanks"
83542,7,"Jim Broadbent"
83542,10,"Keith David"
83542,8,"Susan Sarandon"
61012,2,"Sean Bean"
61012,11,"Malcolm McDowell"
288193,2,"Ned Beatty"
24863,2,"Robert Mitchum"
24863,9,"Henry O'Neill"
37635,2,"Barbara Stanwyck"
37635,3,"George Sanders"
262988,17,"Rod Steiger"
262988,18,"Barbara Stanwyck"
127756,3,"Eric Roberts"
126797,1,"Liev Schreiber"
64689,2,"Ray Liotta"
64689,10,"Richard Jenkins"
113947,5,"William H. Macy"
56558,9,"Bess Flowers"
56558,22,"Irving Bacon"
88912,2,"Burt Lancaster"
65049,1,"James Caan"
24385,4,"Christopher McDonald"
13078,1,"John Leguizamo"
82690,9,"John C. Reilly"
82690,75,"Jim Cummings"
82693,5,"Robert De Niro"
87502,54,"John Goodman"
87827,12,"Gérard Depardieu"
74545,8,"George Sanders"
84194,1008,"Malcolm McDowell"
26405,5,"Donald Pleasence"
82631,13,"Ving Rhames"
135647,6,"Ray Liotta"
121879,5,"Christopher Walken"
121879,8,"Wallace Shawn"
127493,3,"Nicolas Cage"
86837,3,"Isabelle Huppert"
58790,7,"James Earl Jones"
78049,6,"Billy Zane"
78049,5,"Ron Perlman"
123025,21,"Grey Griffin"
123025,44,"Frank Welker"
56928,1005,"Keith David"
82911,1,"Laurence Fishburne"
72976,12,"David Strathairn"
137429,11,"Alan Hale"
110253,8,"Gino Corrado"
73935,5,"Sigourney Weaver"
73935,7,"Wallace Shawn"
73935,8,"Malcolm McDowell"
37343,2,"Peter Cushing"
51956,21,"Bruce Davison"
120676,14,"Joan Crawford"
59517,13,"Jim Broadbent"
81188,5,"Alec Baldwin"
22969,18,"James Mason"
50675,2,"Bette Davis"
50675,13,"Henry O'Neill"
50675,16,"Alan Hale"
97614,7,"Kris Kristofferson"
98536,3,"Barbara Stanwyck"
98536,6,"Bette Davis"
98536,9,"Alan Hale"
245984,16,"Henry O'Neill"
190407,7,"Reginald Owen"
83098,5,"John George"
30998,1,"Ben Kingsley"
30998,3,"Alec Baldwin"
30998,4,"Richard Jenkins"
89702,17,"Charles Lane"
62720,10,"Barbara Stanwyck"
82781,1,"Paul Newman"
130002,11,"Keith David"
31621,9,"James Flavin"
18666,1,"Jackie Chan"
46111,4,"Jackie Chan"
40829,1,"Jackie Chan"
46114,24,"Jackie Chan"
70863,2,"Danny Trejo"
18758,1,"Jackie Chan"
18735,1,"Jackie Chan"
19274,3,"Jackie Chan"
46124,3,"Jackie Chan"
18867,1,"Jackie Chan"
94380,1,"Danny Trejo"
94380,3,"Ron Perlman"
94380,23,"Richard Riehle"
38425,4,"Jackie Chan"
18741,1,"Jackie Chan"
91333,1007,"Danny Trejo"
152795,7,"Harvey Keitel"
152795,6,"Paul Giamatti"
294261,0,"Sam Neill"
112336,5,"Anthony Hopkins"
112336,6,"Helen Mirren"
25539,4,"Jackie Chan"
44594,3,"Malcolm McDowell"
44594,17,"Christopher McDonald"
10044,5,"Jackie Chan"
18707,3,"Jackie Chan"
76349,1,"Jackie Chan"
45682,1,"Jackie Chan"
36960,8,"Billy Zane"
36960,3,"Dennis Hopper"
142051,1,"Keith David"
110392,1007,"John Cleese"
49051,8,"Christopher Lee"
87504,3,"Bill Murray"
84305,2,"Bruce Willis"
138357,11,"John George"
97630,3,"Mark Strong"
125490,4,"Malcolm McDowell"
84636,3,"Orson Welles"
116800,1,"Orson Welles"
139567,1,"Bruce Willis"
82654,14,"John Malkovich"
77875,21,"Dennis Quaid"
75780,1014,"Richard Jenkins"
75780,1012,"Robert Duvall"
68718,12,"Samuel L. Jackson"
68718,18,"James Remar"
68718,124,"Bruce Dern"
42532,8,"Bruce Davison"
42532,5,"Ernest Borgnine"
44470,2,"Clint Howard"
87440,4,"Dermot Mulroney"
128270,8,"Christopher McDonald"
121826,5,"Michael Gambon"
139455,3,"Malcolm McDowell"
22752,32,"Frank Faylen"
135390,3,"Max von Sydow"
97051,9,"John Heard"
242378,25,"Gino Corrado"
50177,2,"Robert Mitchum"
63171,1004,"Gérard Depardieu"
22379,7,"Ben Kingsley"
75761,1019,"Paul Giamatti"
50081,2,"Morgan Freeman"
134597,5,"Christopher McDonald"
99223,4,"Lin Shaye"
86304,3,"James Remar"
77775,1015,"Irving Bacon"
112304,5,"Christian Slater"
112304,6,"Ving Rhames"
112304,12,"Sean Bean"
193380,1,"Gérard Depardieu"
193380,3,"John Malkovich"
97605,4,"Richard Riehle"
98262,4,"Henry Fonda"
98262,30,"Bess Flowers"
324173,13,"Cloris Leachman"
102699,6,"James Woods"
151826,2,"Gérard Depardieu"
134132,12,"Christopher Lloyd"
132923,2,"Christian Slater"
138376,14,"Forest Whitaker"
44668,14,"Charles Lane"
76617,11,"Richard Riehle"
82682,13,"Nick Nolte"
22066,3,"Forest Whitaker"
87496,12,"Susan Sarandon"
87496,6,"Nick Nolte"
87496,7,"Stanley Tucci"
87496,19,"Richard Jenkins"
98339,1,"Samuel L. Jackson"
98339,4,"Tom Wilkinson"
68812,5,"Michael Shannon"
68812,8,"Ray Liotta"
68812,3,"James Franco"
92681,1008,"Eric Roberts"
60917,1,"Helen Mirren"
142061,8,"Grey Griffin"
142061,9,"Frank Welker"
135921,11,"Christopher Lee"
135921,8,"Sean Connery"
41604,22,"Paul Fix"
128644,20,"Michael Ironside"
76640,3,"Forest Whitaker"
76640,9,"Peter Stormare"
76640,23,"Harry Dean Stanton"
121872,27,"Oliver Platt"
84309,9,"James Franco"
84839,3,"Mickey Rooney"
54075,9,"Kevin Pollak"
54075,31,"Bruce Dern"
87818,72,"Dennis Quaid"
87818,43,"Liev Schreiber"
100747,5,"John Carradine"
156717,2,"Ving Rhames"
156717,1,"Danny Trejo"
119283,6,"Nick Nolte"
60304,5,"Peter Stormare"
70829,1,"Harvey Keitel"
14614,1,"Christian Slater"
51071,3,"Catherine Deneuve"
42452,4,"John Carradine"
82520,21,"Michael Shannon"
114562,12,"John Leguizamo"
83890,4,"Danny Glover"
121824,2,"Alan Arkin"
121824,5,"Christopher Walken"
40767,10,"Barbara Stanwyck"
40767,15,"Henry O'Neill"
40767,26,"Bess Flowers"
124461,5,"Bill Murray"
124461,9,"Dermot Mulroney"
17577,3,"Ron Perlman"
233204,3,"George Kennedy"
98567,1,"Jackie Chan"
98567,18,"Oliver Platt"
127370,5,"Vanessa Redgrave"
115834,1,"Burt Lancaster"
115834,22,"John George"
47964,1,"Bruce Willis"
37348,29,"Wallace Shawn"
144465,16,"Alan Hale"
144465,20,"Irving Bacon"
122857,5,"Dolph Lundgren"
84330,1019,"Liam Neeson"
126122,13,"Irving Bacon"
161187,7,"Bruce Davison"
89008,8,"Oliver Platt"
134411,13,"Susan Sarandon"
145135,3,"J.K. Simmons"
13442,5,"John Leguizamo"
13442,7,"Oliver Platt"
56744,3,"Robert Forster"
28090,69,"Danny Trejo"
236035,1,"Lance Henriksen"
81005,8,"Stanley Tucci"
81005,10,"Bill Nighy"
103162,1,"Robert De Niro"
72559,1,"Bruce Willis"
86825,2,"Dermot Mulroney"
152259,3,"Ed Harris"
152259,6,"Lance Henriksen"
139244,12,"Ben Kingsley"
68728,6,"James Franco"
102362,22,"Isabelle Huppert"
49519,3,"Nicolas Cage"
49519,10,"Cloris Leachman"
133183,2,"Eric Roberts"
42455,2,"Peter Cushing"
59883,4,"Danny Glover"
88812,8,"Keenan Wynn"
4868,4,"James Mason"
68443,7,"Kirk Douglas"
80890,8,"Shelley Winters"
124459,7,"Steve Buscemi"
124459,10,"Alan Arkin"
122081,3,"James Franco"
144789,6,"Antonio Banderas"
72882,7,"Joss Ackland"
41156,17,"Tom Arnold"
117263,14,"Morgan Freeman"
117263,25,"Robert Forster"
134806,11,"Ed Harris"
119001,11,"Vincent Price"
25038,10,"Val Kilmer"
46972,13,"David Strathairn"
198146,8,"J. Carrol Naish"
198146,10,"Henry O'Neill"
117923,7,"Christian Slater"
117923,8,"Donald Sutherland"
97367,8,"Ray Liotta"
173153,2,"Helen Mirren"
51249,2,"John Goodman"
51249,4,"Clint Howard"
72710,13,"William Hurt"
96404,1,"Rutger Hauer"
96404,4,"Donald Pleasence"
65650,10,"J.K. Simmons"
